date,portfolio_return,benchmark_return,num_assets,portfolio_cumulative_return,benchmark_cumulative_return,excess_return,beat_benchmark
2021-01-29,0.0891329738110508,-0.04157507736602106,10,1.089132973811051,0.9584249226339789,0.13070805117707185,True
2021-02-26,0.05372758833219285,0.04892988594538106,10,1.147649461866988,1.0053205447856701,0.004797702386811792,True
2021-03-31,0.026756938253260785,0.022077610302313255,10,1.178357047654551,1.0275156200023574,0.0046793279509475295,True
2021-04-30,0.025585026990850714,0.061584268339865744,10,1.2085053445236518,1.090794417667986,-0.035999241349015026,False
2021-05-31,-0.025413708110589683,0.0046428345059263965,10,1.17779274244784,1.0958587956292067,-0.03005654261651608,False
2021-06-30,-0.030230276623226207,-0.03943944101828045,10,1.1421877420388136,1.0526387372946249,0.009209164395054245,True
2021-07-30,-0.05044721973881942,-0.016921043341187714,10,1.0845675460331956,1.0348269915982493,-0.0335261763976317,False
2021-08-31,-0.018888742329299046,-0.06568390567515003,10,1.0640814291174543,0.9668555130920107,0.04679516334585099,True
2021-09-30,-0.08253133576233479,-0.048910154173312015,10,0.9762613674124967,0.9195664608833637,-0.033621181589022775,False
2021-10-29,-0.08432849024759746,-0.02633790977864947,10,0.8939347202115457,0.8953470024011456,-0.05799058046894799,False
2021-11-30,0.036840736014991694,0.028523769808173505,10,0.9268679332534947,0.920885674196074,0.00831696620681819,True
2021-12-30,0.010565051078351508,0.07217950430253195,10,0.9366603403112039,0.9873547456788496,-0.06161445322418044,False
2022-01-31,-0.017265011073643612,0.024717941417233158,10,0.9204888891634881,1.0117601224405666,-0.041982952490876774,False
2022-02-25,0.059266231869805855,0.0629120927683795,10,0.9750427971022314,1.0754120691228946,-0.003645860898573647,False
2022-03-31,-0.02489900545263273,-0.11225926882724024,10,0.9507652011806327,0.9546870965551688,0.08736026337460752,True
2022-04-29,0.039189817622057775,0.029255812228855316,10,0.9880255160163007,0.9826172429892979,0.00993400539320246,True
2022-05-31,-0.18237897656422108,-0.11503264452048023,10,0.8078304335859113,0.8695841829768156,-0.06734633204374085,False
2022-06-30,0.06895697612308421,0.04691400621054975,10,0.8635359775061957,0.9103798607375858,0.02204296991253446,True
2022-07-29,0.19906871427438622,0.08877041632336558,10,1.0354389742780294,0.9911946599876689,0.11029829795102064,True
2022-08-31,0.030011002787614986,0.004693078166229991,10,1.0665135362214926,0.9958464140049408,0.025317924621384994,True
2022-09-30,0.02222425850169981,0.06263347783018447,10,1.090216008746041,1.058219738298788,-0.04040921932848466,False
2022-10-31,-0.1820590788899355,-0.04404629557813455,10,0.891732286402675,1.0116090789190633,-0.13801278331180095,False
2022-11-30,-0.014774683458585193,-0.02182493821453335,10,0.878557224141275,0.9895307732743938,0.007050254755948159,True
2022-12-29,0.09368812507233681,0.016877061918913805,10,0.9608676032398278,1.0062311454056163,0.07681106315342301,True
2023-01-31,-0.09273545741766895,-0.08513899164993133,10,0.871761106535563,0.9205616403190268,-0.00759646576773762,False
2023-02-28,-0.019462410900272654,-0.029914611367361732,10,0.8547945336732915,0.8930233966091821,0.010452200467089078,True
2023-03-31,0.008899804866177962,0.0028660607369308533,10,0.8624020382236594,0.8955828559033643,0.006033744129247108,True
2023-04-28,0.13209793717486085,0.04342538685460395,10,0.9763235684884002,0.9344738878813189,0.0886725503202569,True
2023-05-31,0.10472529940500609,0.09001707666035896,10,1.0785693465145119,1.0185924954838352,0.014708222744647129,True
2023-06-30,-0.002440390986672437,0.03265389077544523,10,1.0759372156027767,1.0518535035760526,-0.035094281762117666,False
2023-07-31,-0.05619020182009194,-0.029021756066358928,10,1.0154800863123088,1.0213268677777234,-0.027168445753733013,False
2023-08-31,-0.01910426051694405,-0.005918335608508629,10,0.9960800901936296,1.015282312608228,-0.013185924908435422,False
2023-09-29,-0.0357949698268387,-0.029348432205207442,10,0.9604254334200338,0.9854853684874991,-0.006446537621631256,False
2023-10-31,0.16412924800635564,0.13221204836314793,10,1.1180593375734422,1.115778407687143,0.031917199643207717,True
2023-11-30,0.04073621291805527,0.0432180694410631,10,1.1636048408038537,1.1640001963914048,-0.002481856523007829,False
2023-12-28,-0.10966389693790904,-0.05054961433841343,10,1.035999399465488,1.105160435373982,-0.05911428259949561,False
2024-01-31,0.06383093600751784,0.004610495334711029,10,1.1021282108365964,1.1102557724053808,0.05922044067280681,True
2024-02-29,0.007669657001425859,-0.015733994729499323,10,1.1105811561853083,1.0927870139339584,0.023403651730925183,True
2024-03-28,-0.04160276251603459,-0.00588575086256693,10,1.0643779120897479,1.0863551418240947,-0.03571701165346766,False
2024-04-30,-0.02668328836113948,-0.03038340586385435,10,1.0359768093362296,1.0533479726377681,0.0037001175027148725,True
2024-05-31,-0.003984977618987917,0.02145817294304564,10,1.0318484649372341,1.075950895603836,-0.025443150562033556,False
2024-06-28,-0.004974901203530169,0.0245910239130962,10,1.0267151207671572,1.1024096298069472,-0.029565925116626368,False
2024-07-31,0.04167044770184717,0.06571773258546676,10,1.0694987995117808,1.1748574910582437,-0.02404728488361959,False
2024-08-30,-0.05258641099146864,-0.030793211964354028,10,1.013257696085772,1.138679855308178,-0.021793199027114615,False
2024-09-30,0.011541162004214867,-0.008238757055289203,10,1.0249518673083156,1.129298548616542,0.01977991905950407,True
2024-10-31,-0.05451190588051544,-0.02755313653989966,10,0.9690797875855461,1.0981828315122,-0.02695876934061578,False
2024-11-29,-0.045933768943460324,-0.056776585924817824,10,0.924566300534814,1.0358317596176878,0.0108428169813575,True
2024-12-30,0.035837624599460896,0.055120008646275975,10,0.9577005605306931,1.092926815163902,-0.01928238404681508,False
2025-01-31,0.027877733931979544,-0.024481706108534507,10,0.9843990819436754,1.0661701020769228,0.05235944004051405,True
2025-02-28,0.07254031826053522,0.06833117533530397,10,1.0558077046432484,1.1390227582591999,0.004209142925231252,True
2025-03-31,0.10225912660718722,0.03741747274681417,10,1.1637736783852062,1.1816421112743645,0.06484165386037305,True
2025-04-30,0.10122424098166424,0.014511316605832603,10,1.281575785654188,1.1987892940658513,0.08671292437583164,True
2025-05-30,0.0020951916391099973,0.018405131835331767,10,1.2842609325251766,1.2208531690659177,-0.01630994019622177,False
2025-06-30,-0.10402258920676283,-0.04413957005509339,10,1.150668785106816,1.1669652350829498,-0.05988301915166944,False
2025-07-31,0.08265754705266701,0.062755972375649,10,1.2457802443538177,1.2401992731391582,0.019901574677018002,True
2025-08-29,0.055467903197774476,0.0347541400913578,10,1.3148810623533351,1.2833013324190365,0.020713763106416677,True
2025-09-30,0.03505689501759812,0.016384362370672312,10,1.3609767097168841,1.3043274064801567,0.01867253264692581,True
2025-10-31,0.052805592741897237,0.0772502340510901,10,1.4328438915814012,1.40508700391,-0.02444464130919287,False
2025-11-27,-0.0166076939563595,0.017897303717181012,10,1.409047658742778,1.4302342727680413,-0.03450499767354051,False
