date,portfolio_return,benchmark_return,num_assets,portfolio_cumulative_return,benchmark_cumulative_return,excess_return,beat_benchmark
2023-12-28,-0.08656899915590488,-0.05054961433841343,10,1.3495273145680542,1.105160435373982,-0.03601938481749145,False
2024-01-31,0.04344069108071055,0.004610495334711029,10,1.408151713745186,1.1102557724053808,0.038830195745999524,True
2024-02-29,0.018723670118158432,-0.015733994729499323,10,1.4345174819096702,1.0927870139339584,0.034457664847657755,True
2024-03-28,-0.023904595361582025,-0.00588575086256693,10,1.400225921965504,1.0863551418240947,-0.018018844499015096,False
2024-04-30,-0.041739759428427704,-0.03038340586385435,10,1.3417808288372155,1.0533479726377681,-0.011356353564573353,False
2024-05-31,-0.023897564066360746,0.02145817294304564,10,1.3097155355170635,1.075950895603836,-0.045355737009406386,False
2024-06-28,-0.025949932070132853,0.0245910239130962,10,1.275728506339198,1.1024096298069472,-0.05054095598322905,False
2024-07-31,0.017744551661415454,0.06571773258546676,10,1.2983657367258743,1.1748574910582437,-0.047973180924051305,False
2024-08-30,-0.06563252279274884,-0.030793211964354028,10,1.2131507179168892,1.138679855308178,-0.03483931082839481,False
2024-09-30,0.05020608972195825,-0.008238757055289203,10,1.2740582717068827,1.129298548616542,0.058444846777247456,True
2024-10-31,-0.06782761191411678,-0.02755313653989966,10,1.1876419416975779,1.0981828315122,-0.04027447537421712,False
2024-11-29,-0.06296058181352225,-0.056776585924817824,10,1.112867314062157,1.0358317596176878,-0.006183995888704427,False
2024-12-30,0.06816694001766423,0.055120008646275975,10,1.1887280735074512,1.092926815163902,0.013046931371388251,True
2025-01-31,-0.09779486209528879,-0.024481706108534507,10,1.0724765754899919,1.0661701020769228,-0.07331315598675428,False
2025-02-28,0.2098528046852365,0.06833117533530397,10,1.2975387928157844,1.1390227582591999,0.14152162934993254,True
2025-03-31,0.07786117178962987,0.03741747274681417,10,1.398566683666923,1.1816421112743645,0.040443699042815695,True
2025-04-30,0.11688664099021853,0.014511316605832603,10,1.5620404455215793,1.1987892940658513,0.10237532438438593,True
2025-05-30,0.004662462663245914,0.018405131835331767,10,1.5693234007773036,1.2208531690659177,-0.013742669172085853,False
2025-06-30,-0.12759049815791446,-0.04413957005509339,10,1.369092646301255,1.1669652350829498,-0.08345092810282106,False
2025-07-31,0.0727864909190475,0.062755972375649,10,1.4687440957685958,1.2401992731391582,0.010030518543398495,True
2025-08-29,0.0562830946670778,0.0347541400913578,10,1.5514095587524512,1.2833013324190365,0.021528954575720002,True
2025-09-30,0.01932892512615303,0.016384362370672312,10,1.5813966379535755,1.3043274064801567,0.0029445627554807174,True
2025-10-31,0.06971880562217511,0.0772502340510901,10,1.691649722766622,1.40508700391,-0.0075314284289149935,False
2025-11-27,-0.019431843384699804,0.017897303717181012,10,1.6587778502920503,1.4302342727680413,-0.037329147101880816,False
