model_name,top_n_assets,portfolio_total_return,benchmark_total_return,portfolio_volatility,benchmark_volatility,portfolio_sharpe,benchmark_sharpe,portfolio_max_drawdown,benchmark_max_drawdown,hit_rate,mae,rmse,r2
decision_tree,10,0.40904765874277804,0.43023427276804127,0.25214304004136795,0.1743198800181043,0.4022090708912796,0.504508281166427,-0.3315458328367358,-0.2064815408288725,0.5084745762711864,0.06722759628423805,0.09351111801782044,-0.03126458739753346
decision_tree,15,0.5851974134648807,0.43023427276804127,0.22997103864024399,0.1743198800181043,0.5213671452525936,0.504508281166427,-0.28152330459531694,-0.2064815408288725,0.5084745762711864,0.06722759628423805,0.09351111801782044,-0.03126458739753346
decision_tree,20,0.6892850634797221,0.43023427276804127,0.22253343587023786,0.1743198800181043,0.5890126244919202,0.504508281166427,-0.2320630660465801,-0.2064815408288725,0.4915254237288136,0.06722759628423805,0.09351111801782044,-0.03126458739753346
random_forest,10,0.9449761505589491,0.43023427276804127,0.30056154264201307,0.1743198800181043,0.5972284200879259,0.504508281166427,-0.23051050006388107,-0.2064815408288725,0.5423728813559322,0.06721774513275665,0.0932696565699139,-0.025945665925437345
random_forest,15,0.6166390392342151,0.43023427276804127,0.2764333891490538,0.1743198800181043,0.48843654929230734,0.504508281166427,-0.24196837411303562,-0.2064815408288725,0.5084745762711864,0.06721774513275665,0.0932696565699139,-0.025945665925437345
random_forest,20,0.4651099117022106,0.43023427276804127,0.2597532829920612,0.1743198800181043,0.42585540225062457,0.504508281166427,-0.26007002084274566,-0.2064815408288725,0.4915254237288136,0.06721774513275665,0.0932696565699139,-0.025945665925437345
xgboost,10,0.9537139848657934,0.43023427276804127,0.28575050127820273,0.1743198800181043,0.6151881160359175,0.504508281166427,-0.2157251111256151,-0.2064815408288725,0.5084745762711864,0.06738234105605193,0.09344523611609694,-0.029811974275634645
xgboost,15,0.7532343304944342,0.43023427276804127,0.2564543963844418,0.1743198800181043,0.5701583594293194,0.504508281166427,-0.2293171384509104,-0.2064815408288725,0.4915254237288136,0.06738234105605193,0.09344523611609694,-0.029811974275634645
xgboost,20,0.5811311051140564,0.43023427276804127,0.24743995722397696,0.1743198800181043,0.49802779223262766,0.504508281166427,-0.24026989564085188,-0.2064815408288725,0.5423728813559322,0.06738234105605193,0.09344523611609694,-0.029811974275634645
